Id,SalePrice
1461,113415.371
1462,114982.8102
1463,195389.592
1464,191682.3306
1465,153492.4238
1466,186236.2997
1467,188495.8956
1468,173419.5797
1469,152955.1283
1470,70835.2648
1471,181459.8413
1472,85046.17424
1473,100640.0238
1474,147074.6186
1475,80701.09274
1476,275275.5802
1477,203116.4138
1478,263909.7747
1479,243981.9636
1480,340516.7832
1481,253684.4252
1482,174396.9104
1483,188020.4473
1484,180143.7449
1485,196558.6434
1486,213853.1644
1487,288559.8083
1488,218365.5115
1489,177689.2385
1490,190207.8028
1491,193959.0776
1492,86054.67431
1493,210697.3374
1494,265384.131
1495,249805.4539
1496,191920.946
1497,150584.3609
1498,163447.3475
1499,152360.3091
1500,142014.0099
1501,139220.8866
1502,144327.4618
1503,248037.0777
1504,249470.6292
1505,224150.0433
1506,188764.6577
1507,225629.1142
1508,219715.411
1509,169211.4065
1510,150585.5772
1511,113478.7445
1512,163720.841
1513,159395.098
1514,149836.1066
1515,226108.5066
1516,150525.89
1517,141531.688
1518,95846.83538
1519,199091.4664
1520,100281.3998
1521,114010.1124
1522,164604.3109
1523,94602.71622
1524,66796.30521
1525,91553.50539
1526,78370.4236
1527,89937.75955
1528,134596.9442
1529,111335.0942
1530,192642.8892
1531,135033.6997
1532,82866.34025
1533,102042.6519
1534,129906.5368
1535,154166.43
1536,100199.7542
1537,70715.57918
1538,172915.8523
1539,209436.3983
1540,124480.2302
1541,131354.3806
1542,152469.1843
1543,185754.7942
1544,60233.18358
1545,80224.15061
1546,124583.0344
1547,149968.2917
1548,126922.2346
1549,49988.31308
1550,137753.7026
1551,104569.2815
1552,147086.4007
1553,157867.944
1554,78458.13096
1555,195503.3053
1556,82458.37565
1557,66247.83587
1558,87666.33137
1559,80688.25325
1560,94656.41673
1561,130898.4196
1562,123539.3185
1563,105987.5766
1564,124214.0108
1565,157107.5987
1566,223084.1863
1567,53995.10164
1568,248190.7248
1569,124586.423
1570,132199.0548
1571,129974.4641
1572,123898.3139
1573,201736.6628
1574,129034.2064
1575,221876.397
1576,250075.8257
1577,188088.7381
1578,141720.3192
1579,114137.5063
1580,214587.5975
1581,145240.6162
1582,99779.20921
1583,260509.0952
1584,263196.0142
1585,107700.1894
1586,71238.83645
1587,105792.6881
1588,90241.38847
1589,102073.938
1590,122245.899
1591,77316.36018
1592,116991.4374
1593,102588.8925
1594,154840.1793
1595,145007.4098
1596,215705.9047
1597,165194.3166
1598,213098.5058
1599,126666.2748
1600,158071.7829
1601,47515.56011
1602,115605.6659
1603,37949.30399
1604,197723.0412
1605,240094.6876
1606,185434.8638
1607,168938.5461
1608,198650.1864
1609,177867.8701
1610,172561.1567
1611,150119.3646
1612,177850.9801
1613,201220.2507
1614,109161.0993
1615,80327.10387
1616,30716.50709
1617,89622.85466
1618,103587.0175
1619,126264.3617
1620,205791.5799
1621,137915.0595
1622,152323.791
1623,233440.4232
1624,242706.0867
1625,95435.68156
1626,183066.4192
1627,205514.0913
1628,265593.7396
1629,197504.1026
1630,244766.8139
1631,168411.3102
1632,178219.4858
1633,213204.0091
1634,206243.6929
1635,193586.39
1636,173681.8654
1637,202670.5933
1638,236247.528
1639,194038.4655
1640,270391.4572
1641,207438.3334
1642,217617.3115
1643,222332.5034
1644,220016.7032
1645,206326.7742
1646,129523.2246
1647,155998.8324
1648,112371.1028
1649,128029.6197
1650,115067.7869
1651,130458.8154
1652,90793.50931
1653,81510.87579
1654,170497.2095
1655,128970.9892
1656,162588.9904
1657,155458.5178
1658,137545.8488
1659,83488.33737
1660,152706.7204
1661,339310.5628
1662,301177.9164
1663,238406.0615
1664,342811.7789
1665,261367.4278
1666,249569.2864
1667,321460.4653
1668,253007.009
1669,227844.9809
1670,253086.2488
1671,252589.0843
1672,283944.5254
1673,290587.2399
1674,231584.3454
1675,173538.6709
1676,172109.6804
1677,195911.9767
1678,318546.5569
1679,253285.4467
1680,236520.11
1681,200656.3838
1682,255341.6525
1683,191890.0821
1684,214352.4141
1685,193195.5954
1686,171929.725
1687,179091.8401
1688,232532.5839
1689,236787.9494
1690,215773.8965
1691,215749.6272
1692,233451.6944
1693,196238.3336
1694,200410.263
1695,191491.6074
1696,276497.1159
1697,192101.1098
1698,289973.2116
1699,251592.9802
1700,239602.5386
1701,266470.0808
1702,235416.8668
1703,218240.9787
1704,237122.3132
1705,223458.1897
1706,320738.1283
1707,203380.0926
1708,214097.6775
1709,251570.4521
1710,219303.1018
1711,227277.07
1712,258928.4054
1713,231102.7308
1714,207828.6129
1715,200344.8741
1716,178085.5934
1717,167668.9358
1718,150488.607
1719,223630.2029
1720,218675.3272
1721,183884.4718
1722,153027.3756
1723,154513.2304
1724,172673.9078
1725,193964.8132
1726,194654.7096
1727,141001.139
1728,186393.1701
1729,166347.8133
1730,154260.2866
1731,116514.1067
1732,103476.178
1733,94141.19528
1734,138551.109
1735,115893.8901
1736,82341.83474
1737,267431.8775
1738,236584.5143
1739,255870.4112
1740,213892.3655
1741,174836.7058
