Id,SalePrice
1461,128717.2836
1462,151310.4701
1463,179916.4541
1464,200222.569
1465,211963.75
1466,169841.704
1467,199931.9606
1468,146296.0153
1469,161646.4609
1470,119785.972
1471,183221.1362
1472,174865.412
1473,105201.2664
1474,169055.9401
1475,119046.6852
1476,329136.8147
1477,243216.0803
1478,270627.1585
1479,246100.8229
1480,346713.1419
1481,334504.4537
1482,192444.0315
1483,199087.4643
1484,178343.8103
1485,199054.1765
1486,267189.2887
1487,294928.5445
1488,287198.0155
1489,197070.0035
1490,214303.8351
1491,195618.5141
1492,121369.7575
1493,215350.1455
1494,277410.7923
1495,313977.5802
1496,230025.1418
1497,177052.2902
1498,150803.0321
1499,141261.4822
1500,143031.8067
1501,147660.2765
1502,129859.6369
1503,283107.6031
1504,258985.1611
1505,213696.3989
1506,257619.0181
1507,248576.8747
1508,236564.3675
1509,209582.5408
1510,146276.4719
1511,127714.2936
1512,189339.5855
1513,202369.2449
1514,172231.852
1515,231886.7196
1516,182157.0636
1517,154220.8886
1518,119947.3324
1519,300065.5527
1520,108559.5558
1521,137060.1366
1522,163010.483
1523,155756.9445
1524,90042.82969
1525,116579.1045
1526,128845.6199
1527,84050.52036
1528,159987.1404
1529,123863.2789
1530,221863.5675
1531,147419.0059
1532,105614.724
1533,126339.2145
1534,143348.5939
1535,161814.7675
1536,128644.4259
1537,39531.5601
1538,212689.0725
1539,255163.4087
1540,130793.2447
1541,152079.5942
1542,159729.5902
1543,236775.7484
1544,79852.5031
1545,134550.9667
1546,172058.2893
1547,153979.1735
1548,185595.0069
1549,95042.58658
1550,139769.064
1551,122245.3145
1552,156371.249
1553,209206.5815
1554,166559.6123
1555,186860.7329
1556,101949.3604
1557,94210.27676
1558,106982.3899
1559,89570.38682
1560,122472.9604
1561,110926.149
1562,104830.5027
1563,104314.1307
1564,138848.8481
1565,159145.8903
1566,258074.5092
1567,56826.25879
1568,249494.7323
1569,97680.4467
1570,145794.2657
1571,115692.6232
1572,140116.2503
1573,244363.5916
1574,126464.5305
1575,255650.3334
1576,237118.2325
1577,194011.6319
1578,181047.1743
1579,115392.7018
1580,229823.081
1581,174457.0638
1582,105367.7282
1583,271838.9529
1584,250610.2076
1585,121069.7658
1586,82027.98434
1587,133325.8472
1588,111003.2851
1589,89578.42296
1590,125470.4022
1591,81438.32642
1592,116758.1785
1593,126251.9271
1594,185459.6688
1595,133615.4677
1596,222911.0655
1597,177457.3525
1598,212984.2373
1599,162378.3468
1600,169326.4708
1601,39042.64229
1602,139061.043
1603,63351.16217
1604,220980.5264
1605,236217.8971
1606,159853.7715
1607,191176.3852
1608,196769.0518
1609,202455.3377
1610,165923.5478
1611,157989.9893
1612,244880.9717
1613,165294.9728
1614,105345.7955
1615,72945.79526
1616,16325.17357
1617,81992.00161
1618,133327.2162
1619,152743.2423
1620,205571.7645
1621,181945.2643
1622,191172.1403
1623,319652.7716
1624,224216.4835
1625,124038.1336
1626,184350.6473
1627,209529.1374
1628,329301.3275
1629,186462.538
1630,275605.4919
1631,175466.1698
1632,217755.0064
1633,222811.9676
1634,191066.2867
1635,186754.8047
1636,156470.0252
1637,207265.1801
1638,231246.0264
1639,292657.9885
1640,283893.824
1641,199634.6087
1642,224934.5535
1643,237829.1861
1644,229137.9278
1645,217091.5387
1646,154311.9099
1647,188452.8793
1648,130239.9276
1649,137123.3119
1650,140644.5635
1651,119012.863
1652,100187.5789
1653,109869.4244
1654,134918.812
1655,133410.91
1656,129516.141
1657,195211.2308
1658,114025.9068
1659,107097.624
1660,194402.1971
1661,349303.3368
1662,316110.1287
1663,251372.884
1664,374919.4914
1665,258547.1788
1666,256089.8386
1667,292189.9205
1668,275004.0524
1669,256246.5777
1670,279324.5311
1671,231822.9435
1672,327970.0252
1673,318836.4382
1674,260221.0095
1675,154731.8017
1676,170144.1625
1677,194508.1538
1678,338411.3019
1679,297494.0365
1680,275372.4904
1681,243662.6101
1682,243256.2443
1683,153943.7438
1684,197086.171
1685,244153.1508
1686,146079.0157
1687,210152.5813
1688,201218.5939
1689,203511.8861
1690,209385.861
1691,198515.7588
1692,279353.8181
1693,176941.8467
1694,182519.3055
1695,173658.2254
1696,261900.7528
1697,194790.0608
1698,299425.3395
1699,344516.5145
1700,229251.4419
1701,290866.129
1702,242319.157
1703,217358.6793
1704,227144.2634
1705,221792.4163
1706,315898.6077
1707,220450.5699
1708,214183.2696
1709,248913.8427
1710,233386.3132
1711,241388.4811
1712,292371.2096
1713,229876.066
1714,219055.3116
1715,203530.7801
1716,176303.341
1717,186243.0404
1718,153307.9767
1719,225458.0593
1720,234563.2348
1721,177839.8825
1722,161053.2795
1723,152718.5867
1724,190541.1168
1725,181953.4647
1726,187109.3768
1727,137126.2543
1728,193125.4016
1729,187785.8383
1730,179014.3424
1731,132851.2404
1732,122595.4177
1733,158486.6902
1734,116355.9534
1735,119115.4305
1736,112685.959
1737,309356.4714
1738,234555.4031
1739,350133.1571
1740,200279.5261
1741,149773.4029
1742,176767.9425
1743,196367.5822
1744,307483.1831
1745,240579.8052
1746,273422.2759
1747,218706.9388
1748,254030.5977
1749,156458.497
1750,144664.5646
1751,289693.3297
1752,128405.7436
1753,156584.1999
1754,206311.3827
1755,159919.5969
1756,138635.249
1757,106443.9275
1758,143233.7161
1759,163595.9589
1760,177971.0957
1761,211675.9115
1762,187939.7815
1763,169733.981
1764,117542.5609
1765,178542.9597
1766,199993.3705
1767,206361.6495
1768,114779.2504
1769,186154.8652
1770,203891.787
1771,111352.8306
1772,147429.6458
1773,132597.371
1774,141426.8765
1775,134157.4695
1776,127090.7902
1777,72859.66032
1778,144613.7136
1779,198779.3031
1780,180071.7431
1781,193012.8003
1782,105907.9942
1783,128950.6351
1784,111217.4094
1785,90338.29472
1786,142970.54
1787,207041.7272
1788,36811.31082
1789,63683.27698
1790,44478.12767
1791,222493.1685
1792,194117.5766
1793,189681.1774
1794,194908.0786
1795,123736.9529
1796,169678.094
1797,186499.2935
1798,128268.0672
1799,90109.04254
1800,105599.8476
1801,131640.0583
1802,146901.9143
1803,202445.0335
1804,167626.3028
1805,142269.3453
1806,145315.1155
1807,176504.4574
1808,143152.3046
1809,177060.1454
1810,231785.1046
1811,154758.6071
1812,143777.277
1813,102480.1564
1814,78936.90289
1815,13233.62929
1816,125143.2861
1817,102915.3687
1818,204119.7027
1819,137429.9787
1820,101738.1839
1821,151938.4155
1822,145214.915
1823,51290.04773
1824,145451.9965
1825,143200.5942
1826,103779.4545
1827,109364.2344
1828,150115.6808
1829,117508.8964
1830,172033.3679
1831,197715.6682
1832,95308.21498
1833,167511.9469
1834,154339.0722
1835,134969.7307
1836,144482.9726
1837,122519.0214
1838,136845.7939
1839,158378.547
1840,116670.1015
1841,99842.5389
1842,127422.5218
1843,138946.0691
1844,99182.20839
1845,180538.2767
1846,153674.6375
1847,176595.5207
1848,35696.89791
1849,164439.4313
1850,187344.5195
1851,157066.9803
1852,133294.1435
1853,107213.8441
1854,172949.4949
1855,162033.873
1856,240462.9095
1857,173487.9694
1858,124969.9793
1859,110093.5567
1860,134347.7081
1861,159743.9434
1862,280468.5955
1863,253253.1064
1864,277957.0573
1865,265346.6376
1866,255846.1624
1867,213999.1879
1868,267855.1798
1869,255942.3076
1870,236770.039
1871,227920.1327
1872,189970.473
1873,277620.8697
1874,128707.5153
1875,211413.9415
1876,218582.5822
1877,199265.8005
1878,204659.0741
1879,102676.9488
1880,131319.0342
1881,247719.3114
1882,247302.0651
1883,201959.7339
1884,254217.7653
1885,233955.0732
1886,248364.7012
1887,226881.2132
1888,252116.4025
1889,202040.2871
1890,127353.6933
1891,101324.4983
1892,25062.51152
1893,140400.8994
1894,106714.657
1895,188737.6099
1896,135536.6795
1897,109459.2957
1898,168268.1583
1899,163978.0874
1900,139217.4899
1901,232898.4469
1902,163277.8055
1903,238025.4383
1904,161143.5679
1905,192589.9452
1906,180272.0925
1907,198232.9118
1908,97772.1118
1909,94485.54946
1910,124045.6589
1911,218187.0656
1912,328201.2362
1913,179237.2421
1914,74534.02412
1915,218206.972
1916,61429.1923
1917,239405.009
1918,149263.2795
1919,195827.6618
1920,167156.7991
1921,316582.8145
1922,247927.9675
1923,248116.9646
1924,248681.5552
1925,265523.2581
1926,303545.9176
1927,115992.8728
1928,145451.9552
1929,159190.7049
1930,119473.4418
1931,159808.1059
1932,91998.64064
1933,185626.321
1934,256805.5939
1935,224790.3209
1936,196927.7831
1937,223624.6036
1938,217430.7563
1939,230918.6127
1940,163591.7507
1941,246880.385
1942,257110.8501
1943,183978.4809
1944,282489.9548
1945,283460.0756
1946,176925.9509
1947,244363.5031
1948,198454.3526
1949,245712.0661
1950,211250.8882
1951,260481.5348
1952,204790.1025
1953,168291.242
1954,239979.038
